,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
39,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:red_terracotta,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
40,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_concrete,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
41,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:white_concrete,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
42,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:yellow_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_terracotta,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
43,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:yellow_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
44,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
45,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:black_concrete,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
46,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:black_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:yellow_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:white_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
47,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:black_concrete,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
48,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:black_concrete,minecraft:lapis_block,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:white_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:air,minecraft:air,minecraft:air,minecraft:air
49,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_concrete,minecraft:lapis_block,minecraft:white_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air
50,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:gold_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:white_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air
51,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air
52,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air
53,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
54,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
55,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
